,symbol,name,abbreviation,ts_code,area,industry,list_date
4946,000559,万向钱潮,wxqc,000559.SZ,浙江,汽车配件,19940110
4947,688321,微芯生物,wxsw,688321.SH,深圳,化学制药,20190812
4948,835174,五新隧装,wxsz,835174.BJ,,,20210820
4949,002372,伟星新材,wxxc,002372.SZ,浙江,其他建材,20100318
4950,600908,无锡银行,wxyh,600908.SH,江苏,银行,20160923
4951,605319,无锡振华,wxzh,605319.SH,江苏,汽车配件,20210607
4952,300112,万讯自控,wxzk,300112.SZ,深圳,电器仪表,20100827
4953,002849,威星智能,wxzn,002849.SZ,浙江,电器仪表,20170217
4954,600955,维远股份,wygf,600955.SH,山东,化工原料,20210915
4955,300621,维业股份,wygf,300621.SZ,深圳,装修装饰,20170316
4956,688600,皖仪科技,wykj,688600.SH,安徽,电器仪表,20200703
4957,600520,文一科技,wykj,600520.SH,安徽,半导体,20020108
4958,600641,万业企业,wyqy,600641.SH,上海,区域地产,19930407
4959,300420,五洋停车,wytc,300420.SZ,江苏,机械基件,20150217
4960,000534,万泽股份,wzgf,000534.SZ,广东,生物制药,19940110
4961,300283,温州宏丰,wzhf,300283.SZ,浙江,电气设备,20120110
4962,600368,五洲交通,wzjt,600368.SH,广西,路桥,20001221
4963,605007,五洲特纸,wztz,605007.SH,浙江,造纸,20201110
4964,605089,味知香,wzx,605089.SH,江苏,食品,20210427
4965,603667,五洲新春,wzxc,603667.SH,浙江,机械基件,20161025
4966,002735,王子新材,wzxc,002735.SZ,深圳,塑料,20141203
4967,301234,五洲医疗,wzyl,301234.SZ,安徽,医疗保健,20220705
4968,600803,新奥股份,xagf,600803.SH,河北,供气供热,19940103
4969,603889,新澳股份,xagf,603889.SH,浙江,纺织,20141231
4970,600596,新安股份,xagf,600596.SH,浙江,化工原料,20010906
4971,831370,新安洁,xaj,831370.BJ,,,20200727
4972,834950,迅安科技,xakj,834950.BJ,,,20230111
4973,000610,西安旅游,xaly,000610.SZ,陕西,旅游服务,19960926
4974,688201,信安世纪,xasj,688201.SH,北京,软件服务,20210421
4975,BK0813,雄安新区,xaxq,,,,
4976,600928,西安银行,xayh,600928.SH,陕西,银行,20190301
4977,000721,西安饮食,xays,000721.SZ,陕西,酒店餐饮,19970430
4978,688122,西部超导,xbcd,688122.SH,陕西,小金属,20190722
4979,002149,西部材料,xbcl,002149.SZ,陕西,小金属,20070810
4980,000557,西部创业,xbcy,000557.SZ,宁夏,铁路,19940617
4981,003038,鑫铂股份,xbgf,003038.SZ,安徽,铝,20210210
4982,002705,新宝股份,xbgf,002705.SZ,广东,家用电器,20140121
4983,601069,西部黄金,xbhj,601069.SH,新疆,黄金,20150122
4984,002302,西部建设,xbjs,002302.SZ,新疆,水泥,20091103
4985,601168,西部矿业,xbky,601168.SH,青海,铜,20070712
4986,300106,西部牧业,xbmy,300106.SZ,新疆,乳制品,20100820
4987,002376,新北洋,xby,002376.SZ,山东,IT设备,20100323
4988,301112,信邦智能,xbzn,301112.SZ,广东,专用机械,20220629
4989,002673,西部证券,xbzq,002673.SZ,陕西,证券,20120503
4990,002390,信邦制药,xbzy,002390.SZ,贵州,医药商业,20100416
4991,BK1104,信创,xc,,,,
4992,BK0174,西藏板块,xcbk,,,,
4993,300938,信测标准,xcbz,300938.SZ,深圳,电器仪表,20210127
4994,301306,西测测试,xccs,301306.SZ,陕西,综合类,20220726
4995,600505,西昌电力,xcdl,600505.SH,四川,水力发电,20020530
4996,600095,湘财股份,xcgf,600095.SH,黑龙江,证券,19970708
4997,301032,新柴股份,xcgf,301032.SZ,浙江,工程机械,20210722
4998,601155,新城控股,xckg,601155.SH,江苏,区域地产,20151204
4999,300139,晓程科技,xckj,300139.SZ,北京,元器件,20101112
5000,300542,新晨科技,xckj,300542.SZ,北京,软件服务,20160920
5001,832885,星辰科技,xckj,832885.BJ,,,20210708
5002,BK0523,新材料,xcl,,,,
5003,600777,新潮能源,xcny,600777.SH,山东,石油开采,19961121
5004,300778,新城市,xcs,300778.SZ,深圳,建筑工程,20190510
5005,300857,协创数据,xcsj,300857.SZ,深圳,IT设备,20200727
5006,300832,新产业,xcy,300832.SZ,深圳,医疗保健,20200512
5007,BK0834,乡村振兴,xczx,,,,
5008,600657,信达地产,xddc,600657.SH,北京,全国地产,19930524
5009,600416,湘电股份,xdgf,600416.SH,湖南,电气设备,20020718
5010,603086,先达股份,xdgf,603086.SH,山东,农药化肥,20170511
5011,BK0913,消毒剂,xdj,,,,
5012,000526,学大教育,xdjy,000526.SZ,福建,文教休闲,19931101
5013,605098,行动教育,xdjy,605098.SH,上海,文教休闲,20210421
5014,688230,芯导科技,xdkj,688230.SH,上海,半导体,20211201
5015,300546,雄帝科技,xdkj,300546.SZ,深圳,IT设备,20160928
5016,002562,兄弟科技,xdkj,002562.SZ,浙江,化学制药,20110310
5017,002658,雪迪龙,xdl,002658.SZ,北京,环境保护,20120309
5018,000997,新大陆,xdl,000997.SZ,福建,软件服务,20000807
5019,300152,新动力,xdl,300152.SZ,河北,环境保护,20101229
5020,605155,西大门,xdm,605155.SH,浙江,家居用品,20201231
5021,688232,新点软件,xdrj,688232.SH,江苏,软件服务,20211117
5022,000900,现代投资,xdtz,000900.SZ,湖南,路桥,19990128
5023,688173,希荻微,xdw,688173.SH,广东,半导体,20220121
5024,301349,信德新材,xdxc,301349.SZ,辽宁,化工原料,20220909
5025,301130,西点药业,xdyy,301130.SZ,吉林,化学制药,20220223
5026,002968,新大正,xdz,002968.SZ,重庆,房产服务,20191203
5027,300450,先导智能,xdzn,300450.SZ,江苏,专用机械,20150518
5028,601059,信达证券,xdzq,601059.SH,北京,证券,20230201
5029,sh.000126,消费50,xf50,,,,
5030,sh.000069,消费80,xf80,,,,
5031,sh.000816,细分地产,xfdc,,,,
5032,sh.000074,消费等权,xfdq,,,,
5033,002767,先锋电子,xfdz,002767.SZ,浙江,电器仪表,20150612
5034,BK1037,消费电子,xfdz,,,,
5035,sh.000806,消费服务,xffw,,,,
5036,688663,新风光,xfg,688663.SH,山东,电气设备,20210413
5037,300890,翔丰华,xfh,300890.SZ,深圳,电气设备,20200917
5038,sh.000813,细分化工,xfhg,,,,
5039,sh.000818,细分金融,xfjr,,,,
5040,600141,兴发集团,xfjt,600141.SH,湖北,农药化肥,19990616
5041,sh.000812,细分机械,xfjx,,,,
5042,002141,贤丰控股,xfkg,002141.SZ,广东,电气设备,20070720
5043,603227,雪峰科技,xfkj,603227.SH,新疆,化工原料,20150515
5044,300528,幸福蓝海,xflh,300528.SZ,江苏,影视音像,20160808
5045,sh.000148,消费领先,xflx,,,,
5046,603225,新凤鸣,xfm,603225.SH,浙江,化纤,20170418
5047,sh.000809,细分农业,xfny,,,,
5048,sh.000810,细分能源,xfny,,,,
5049,sh.000815,细分食品,xfsp,,,,
5050,300163,先锋新材,xfxc,300163.SZ,浙江,其他建材,20110113
5051,sh.000811,细分有色,xfys,,,,
5052,sh.000814,细分医药,xfyy,,,,
5053,300130,新国都,xgd,300130.SZ,深圳,IT设备,20101019
5054,600353,旭光电子,xgdz,600353.SH,四川,元器件,20021120
5055,688011,新光光电,xggd,688011.SH,黑龙江,元器件,20190722
5056,600815,厦工股份,xggf,600815.SH,福建,工程机械,19940128
5057,600782,新钢股份,xggf,600782.SH,江西,普钢,19961225
5058,873167,新赣江,xgj,873167.BJ,,,20230209
5059,BK1062,新冠检测,xgjc,,,,
5060,000425,徐工机械,xgjx,000425.SZ,江苏,工程机械,19960828
5061,603499,翔港科技,xgkj,603499.SH,上海,广告包装,20171016
5062,603789,星光农机,xgnj,603789.SH,浙江,农用机械,20150427
5063,BK1060,新冠药物,xgyw,,,,
5064,300519,新光药业,xgyy,300519.SZ,浙江,中成药,20160624
5065,600785,新华百货,xhbh,600785.SH,宁夏,百货,19970108
5066,601336,新华保险,xhbx,601336.SH,北京,保险,20111216
5067,002001,新和成,xhc,002001.SZ,浙江,化学制药,20040625
5068,600825,新华传媒,xhcm,600825.SH,上海,出版业,19940204
5069,002264,新华都,xhd,002264.SZ,福建,超市连锁,20080731
5070,605258,协和电子,xhdz,605258.SH,江苏,元器件,20201203
5071,301051,信濠光电,xhgd,301051.SZ,深圳,元器件,20210827
5072,002109,兴化股份,xhgf,002109.SZ,陕西,化工原料,20070126
5073,300464,星徽股份,xhgf,300464.SZ,广东,机械基件,20150610
5074,603867,新化股份,xhgf,603867.SH,浙江,化工原料,20190627
5075,003016,欣贺股份,xhgf,003016.SZ,福建,服饰,20201026
5076,603733,仙鹤股份,xhgf,603733.SH,浙江,造纸,20180420
5077,605056,咸亨国际,xhgj,605056.SH,浙江,电器仪表,20210720
5078,300137,先河环保,xhhb,300137.SZ,河北,环境保护,20101105
5079,300834,星辉环材,xhhc,300834.SZ,广东,化工原料,20220113
5080,600735,新华锦,xhj,600735.SH,山东,服饰,19960726
5081,sh.000976,新华金牛,xhjn,,,,
5082,688155,先惠技术,xhjs,688155.SH,上海,专用机械,20200811
5083,831167,鑫汇科,xhk,831167.BJ,,,20220527
5084,688595,芯海科技,xhkj,688595.SH,深圳,半导体,20200928
5085,688031,星环科技-U,xhkj,688031.SH,上海,软件服务,20221018
5086,600866,星湖科技,xhkj,600866.SH,广东,食品,19940818
5087,000620,新华联,xhl,000620.SZ,北京,全国地产,19961029
5088,600638,新黄浦,xhp,600638.SH,上海,区域地产,19930326
5089,603500,祥和实业,xhsy,603500.SH,浙江,运输设备,20170904
5090,603016,新宏泰,xht,603016.SH,江苏,电气设备,20160701
5091,603888,新华网,xhw,603888.SH,北京,互联网,20161028
5092,601811,新华文轩,xhwx,601811.SH,四川,出版业,20160808
5093,301076,新瀚新材,xhxc,301076.SZ,江苏,化工原料,20211011
5094,301077,星华新材,xhxc,301077.SZ,浙江,化工原料,20210930
5095,600587,新华医疗,xhyl,600587.SH,山东,医疗保健,20020927
5096,300043,星辉娱乐,xhyl,300043.SZ,广东,文教休闲,20100120
5097,002836,新宏泽,xhz,002836.SZ,广东,广告包装,20161229
5098,600208,新湖中宝,xhzb,600208.SH,浙江,全国地产,19990623
5099,000756,新华制药,xhzy,000756.SZ,山东,化学制药,19970806
5100,BK0147,新疆板块,xjbk,,,,
5101,603096,新经典,xjd,603096.SH,天津,出版业,20170425
5102,000400,许继电气,xjdq,000400.SZ,河南,电气设备,19970418
5103,603416,信捷电气,xjdq,603416.SH,江苏,电器仪表,20161221
5104,301296,新巨丰,xjf,301296.SZ,山东,广告包装,20220902
5105,300629,新劲刚,xjg,300629.SZ,广东,元器件,20170324
5106,002982,湘佳股份,xjgf,002982.SZ,湖南,农业综合,20200424
5107,002561,徐家汇,xjh,002561.SZ,上海,百货,20110303
5108,603080,新疆火炬,xjhj,603080.SH,新疆,供气供热,20180103
5109,002941,新疆交建,xjjj,002941.SZ,新疆,建筑工程,20181128
5110,600162,香江控股,xjkg,600162.SH,深圳,全国地产,19980609
5111,836149,旭杰科技,xjkj,836149.BJ,,,20200727
5112,000510,新金路,xjl,000510.SZ,四川,化工原料,19930507
5113,605111,新洁能,xjn,605111.SH,江苏,半导体,20200928
5114,601918,新集能源,xjny,601918.SH,安徽,煤炭开采,20071219
5115,BK1027,小金属,xjs,,,,
5116,BK0695,小金属概念,xjsgn,,,,
5117,300541,先进数通,xjst,300541.SZ,北京,软件服务,20160913
5118,600075,新疆天业,xjty,600075.SH,新疆,化工原料,19970617
5119,605398,新炬网络,xjwl,605398.SH,上海,软件服务,20210121
5120,688655,迅捷兴,xjx,688655.SH,深圳,元器件,20210511
5121,300324,旋极信息,xjxx,300324.SZ,北京,软件服务,20120608
5122,600888,新疆众和,xjzh,600888.SH,新疆,铝,19960215
5123,BK1018,橡胶制品,xjzp,,,,
5124,002332,仙琚制药,xjzy,002332.SZ,浙江,化学制药,20100112
5125,600255,鑫科材料,xkcl,600255.SH,安徽,小金属,20001122
5126,300248,新开普,xkp,300248.SZ,河南,软件服务,20110729
5127,300109,新开源,xky,300109.SZ,河南,化工原料,20100825
5128,688387,信科移动-U,xkyd,688387.SH,湖北,通信设备,20220926
5129,sh.000901,小康指数,xkzs,,,,
5130,399901,中证南方小康产业指数,xkzs,,,,
5131,002219,新里程,xlc,002219.SZ,甘肃,医疗保健,20080306
5132,300733,西菱动力,xldl,300733.SZ,四川,汽车配件,20180116
5133,301388,欣灵电气,xldq,301388.SZ,浙江,电气设备,20221109
5134,600769,祥龙电业,xldy,600769.SH,湖北,建筑工程,19961101
5135,002546,新联电子,xldz,002546.SZ,江苏,电气设备,20110211
5136,301317,鑫磊股份,xlgf,301317.SZ,浙江,机械基件,20230119
5137,300385,雪浪环境,xlhj,300385.SZ,江苏,环境保护,20140626
5138,002105,信隆健康,xljk,002105.SZ,深圳,摩托车,20070112
5139,300791,仙乐健康,xljk,300791.SZ,广东,医疗保健,20190925
5140,600318,新力金融,xljr,600318.SH,安徽,多元金融,20001208
5141,603949,雪龙集团,xljt,603949.SH,浙江,汽车配件,20200310
5142,000955,欣龙控股,xlkg,000955.SZ,海南,纺织,19991209
5143,688616,西力科技,xlkj,688616.SH,浙江,电器仪表,20210318
5144,002584,西陇科学,xlkx,002584.SZ,广东,化工原料,20110602
5145,603008,喜临门,xlm,603008.SH,浙江,家居用品,20120717
5146,300593,新雷能,xln,300593.SZ,北京,电气设备,20170113
5147,BK0825,新零售,xls,,,,
5148,002294,信立泰,xlt,002294.SZ,深圳,化学制药,20090910
5149,002842,翔鹭钨业,xlwy,002842.SZ,广东,小金属,20170119
5150,002341,新纶新材,xlxc,002341.SZ,深圳,化工原料,20100122
5151,301160,翔楼新材,xlxc,301160.SZ,江苏,机械基件,20220606
5152,300588,熙菱信息,xlxx,300588.SZ,新疆,软件服务,20170105
5153,300260,新莱应材,xlyc,300260.SZ,江苏,机械基件,20110906
5154,300967,晓鸣股份,xmgf,300967.SZ,宁夏,农业综合,20210413
5155,300770,新媒股份,xmgf,300770.SZ,广东,影视音像,20190419
5156,600755,厦门国贸,xmgm,600755.SH,福建,仓储物流,19961003
5157,BK0833,小米概念,xmgn,,,,
5158,000905,厦门港务,xmgw,000905.SZ,福建,港口,19990429
5159,600897,厦门空港,xmkg,600897.SH,福建,机场,19960531
5160,300898,熊猫乳品,xmrp,300898.SZ,浙江,乳制品,20201016
5161,002956,西麦食品,xmsp,002956.SZ,广西,食品,20190619
5162,600549,厦门钨业,xmwy,600549.SH,福建,小金属,20021107
5163,300509,新美星,xmx,300509.SZ,江苏,专用机械,20160425
5164,000701,厦门信达,xmxd,000701.SZ,福建,商贸代理,19970226
5165,600057,厦门象屿,xmxy,600057.SH,福建,仓储物流,19970604
5166,601187,厦门银行,xmyh,601187.SH,福建,银行,20201027
5167,688016,心脉医疗,xmyl,688016.SH,上海,医疗保健,20190722
5168,301226,祥明智能,xmzn,301226.SZ,江苏,电气设备,20220325
5169,002355,兴民智通,xmzt,002355.SZ,山东,汽车配件,20100209
5170,BK0958,虚拟电厂,xndc,,,,
5171,002942,新农股份,xngf,002942.SZ,浙江,农药化肥,20181205
5172,600359,新农开发,xnkf,600359.SH,新疆,农业综合,19990429
5173,603105,芯能科技,xnkj,603105.SH,浙江,电气设备,20180709
5174,BK1055,虚拟数字人,xnszr,,,,
5175,600117,西宁特钢,xntg,600117.SH,青海,特种钢,19971015
5176,000720,新能泰山,xnts,000720.SZ,山东,仓储物流,19970509
5177,300765,新诺威,xnw,300765.SZ,河北,食品,20190322
5178,300013,新宁物流,xnwl,300013.SZ,河南,仓储物流,20091030
5179,300475,香农芯创,xnxc,300475.SZ,安徽,元器件,20150610
5180,BK0722,虚拟现实,xnxs,,,,
5181,399941,中证内地新能源主题指数,xny,,,,
5182,BK0493,新能源,xny,,,,
5183,sh.000941,新能源,xny,,,,
5184,399976,中证新能源汽车指数,xnyc,,,,
5185,BK0900,新能源车,xnyc,,,,
5186,399417,国证新能源汽车指数,xnyc,,,,
5187,600369,西南证券,xnzq,600369.SH,重庆,证券,20010109
5188,399376,小盘成长,xpcz,,,,
5189,399408,小盘低波,xpdb,,,,
5190,399409,小盘高贝,xpgb,,,,
5191,002328,新朋股份,xpgf,002328.SZ,上海,汽车配件,20091230
5192,399377,小盘价值,xpjz,,,,
5193,603711,香飘飘,xpp,603711.SH,浙江,软饮料,20171130
5194,688508,芯朋微,xpw,688508.SH,江苏,半导体,20200722
5195,300160,秀强股份,xqgf,300160.SZ,江苏,家用电器,20110113
5196,603179,新泉股份,xqgf,603179.SH,江苏,汽车配件,20170317
5197,300850,新强联,xql,300850.SZ,河南,机械基件,20200713
5198,688633,星球石墨,xqsm,688633.SH,江苏,专用机械,20210324
5199,688630,芯碁微装,xqwz,688630.SH,安徽,专用机械,20210401
5200,BK1120,熊去氧胆酸,xqyds,,,,
5201,300573,兴齐眼药,xqyy,300573.SZ,辽宁,化学制药,20161208
5202,BK0519,稀缺资源,xqzy,,,,
5203,002983,芯瑞达,xrd,002983.SZ,安徽,元器件,20200428
5204,603787,新日股份,xrgf,603787.SH,江苏,摩托车,20170427
5205,688257,新锐股份,xrgf,688257.SH,江苏,机械基件,20211027
5206,002639,雪人股份,xrgf,002639.SZ,福建,专用机械,20111205
5207,000598,兴蓉环境,xrhj,000598.SZ,四川,水务,19960529
5208,300111,向日葵,xrk,300111.SZ,浙江,化学制药,20100827
5209,002937,兴瑞科技,xrkj,002937.SZ,浙江,元器件,20180926
5210,300745,欣锐科技,xrkj,300745.SZ,深圳,汽车配件,20180523
5211,300511,雪榕生物,xrsw,300511.SZ,上海,种植业,20160504
5212,002946,新乳业,xry,002946.SZ,四川,乳制品,20190125
5213,002527,新时达,xsd,002527.SZ,上海,电器仪表,20101224
5214,002860,星帅尔,xse,002860.SZ,浙江,家用电器,20170412
5215,002870,香山股份,xsgf,002870.SZ,广东,汽车配件,20170515
5216,600540,新赛股份,xsgf,600540.SH,新疆,种植业,20040107
5217,002723,小崧股份,xsgf,002723.SZ,广东,家用电器,20140129
5218,605151,西上海,xsh,605151.SH,上海,汽车配件,20201215
5219,600628,新世界,xsj,600628.SH,上海,百货,19930119
5220,603305,旭升集团,xsjt,603305.SH,浙江,汽车配件,20170710
5221,300599,雄塑科技,xskj,300599.SZ,广东,塑料,20170123
5222,002436,兴森科技,xskj,002436.SZ,深圳,元器件,20100618
5223,399429,新丝路指数,xsl,,,,
5224,600415,小商品城,xspc,600415.SH,浙江,商品城,20020509
5225,300959,线上线下,xsxx,300959.SZ,江苏,电信运营,20210322
5226,688358,祥生医疗,xsyl,688358.SH,江苏,医疗保健,20191203
5227,301277,新天地,xtd,301277.SZ,河南,化学制药,20221116
5228,002125,湘潭电化,xtdh,002125.SZ,湖南,化工原料,20070403
5229,301120,新特电气,xtdq,301120.SZ,北京,电气设备,20220419
5230,002733,雄韬股份,xtgf,002733.SZ,深圳,电气设备,20141203
5231,002746,仙坛股份,xtgf,002746.SZ,山东,农业综合,20150216
5232,603209,兴通股份,xtgf,603209.SH,福建,水运,20220324
5233,300615,欣天科技,xtkj,300615.SZ,深圳,元器件,20170215
5234,300259,新天科技,xtkj,300259.SZ,河南,电器仪表,20110831
5235,603022,新通联,xtl,603022.SH,上海,广告包装,20150518
5236,600956,新天绿能,xtln,600956.SH,河北,供气供热,20200629
5237,603393,新天然气,xtrq,603393.SH,新疆,供气供热,20160912
5238,688081,兴图新科,xtxk,688081.SH,湖北,软件服务,20200106
5239,BK0578,稀土永磁,xtyc,,,,
5240,688247,宣泰医药,xtyy,688247.SH,上海,生物制药,20220825
5241,002873,新天药业,xtyy,002873.SZ,贵州,中成药,20170519
5242,600929,雪天盐业,xtyy,600929.SH,湖南,食品,20180326
5243,300207,欣旺达,xwd,300207.SZ,深圳,电气设备,20110421
5244,600975,新五丰,xwf,600975.SH,湖南,农业综合,20040609
5245,871634,新威凌,xwl,871634.BJ,,,20221124
5246,002396,星网锐捷,xwrj,002396.SZ,福建,通信设备,20100623
5247,000639,西王食品,xwsp,000639.SZ,山东,食品,19961126
5248,300136,信维通信,xwtx,300136.SZ,深圳,通信设备,20101105
5249,688778,厦钨新能,xwxn,688778.SH,福建,电气设备,20210805
5250,002829,星网宇达,xwyd,002829.SZ,北京,航空,20161213
5251,399994,中证信息安全主题指数,xxaq,,,,
5252,sh.000171,新兴成指,xxcz,,,,
5253,BK1080,新型城镇化,xxczh,,,,
5254,sh.000077,信息等权,xxdq,,,,
5255,002959,小熊电器,xxdq,002959.SZ,广东,家用电器,20190823
5256,300469,信息发展,xxfz,300469.SZ,上海,软件服务,20150611
